product_id,spec_name,spec_value
P002187,camera_trước,13 MP
P002187,bộ_nhớ_trong,128 GB
P002187,thẻ_sim,2 Nano-SIM
P002187,tính_năng_màn_hình,Tần số quét 90 HzĐộ sáng tối đa 550 nitsKính cường lực Corning Gorilla Glass 3
P002188,chipset,Qualcomm Snapdragon 675
P002188,pin,"Dùng thoải mái 1,5 ngày với chip tiết kiệm năng lượng cùng thiết kế phần cứng tối ưu cho viên pin 3.000mah, Quick Charge 4"
P002188,dung_lượng_ram,4 GB
P002188,kích_thước_màn_hình,6.1 inches
P002188,công_nghệ_màn_hình,"Tràn đáy, Full HD+, rất nhạy & sáng, 2160x1080 pixels, 6.1"", công nghệ COF, Kính cường lực Gorilla Glass 5"
P002188,hệ_điều_hành,BOS 8.6 (Android 9)
P002188,độ_phân_giải_màn_hình,2160 x 1090 pixels
P002188,loại_cpu,"8 nhân: 2 nhân 2.0GHz Kryo Gold, 6 nhân 1.7GHz Kryo Silver"
P002188,camera_sau,"Camera AI - Tiên phong nhiếp ảnh điện toán. Camera chính PDAF Dual pixel 2 cảm biến trong 1 ống kính (12Mp cho ảnh + 12Mp cho lấy nét), khẩu độ F/1.8 lấy nét cực nhanh và camera phụ hỗ trợ xóa phông chuyên nghiệp. Trí tuệ nhân tạo AI đem đến bức ảnh châ"
P002188,camera_trước,"Camera selfie góc rộng, chế độ làm đẹp tự nhiên"
P002188,bộ_nhớ_trong,128 GB
P002188,thẻ_sim,Nano-SIM + eSIM
P002189,chipset,SM8250-AC Snapdragon 870 5G (7 nm)
P002189,pin,Li-Po 5000 mAh
P002189,dung_lượng_ram,8 GB
P002189,kích_thước_màn_hình,6.62 inches
P002189,công_nghệ_màn_hình,Super AMOLED
P002189,hệ_điều_hành,"Android 11, Realme UI 2.0"
P002189,độ_phân_giải_màn_hình,1080 x 2400 pixels (FullHD+)
P002189,loại_cpu,1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585
P002189,camera_sau,"Camera góc rộng: 64 MP, f/1.8 PDAF Camera góc siêu rộng: 8 MP, f/2.3, Camera cận cảnh: 2 MP, f/2.4, (macro)"
P002189,camera_trước,"16 MP, f/2.5"
P002189,công_nghệ_nfc,Có
P002189,bộ_nhớ_trong,128 GB
P002189,thẻ_sim,2 SIM (Nano-SIM)
P002189,tính_năng_màn_hình,120Hz
P002190,chipset,MediaTek Dimensity 9400
P002190,pin,5630 mAh
P002190,dung_lượng_ram,16 GB
P002190,kích_thước_màn_hình,6.59 inches
P002190,công_nghệ_màn_hình,AMOLED
P002190,hệ_điều_hành,"ColorOS 15, nền tảng Android 15"
P002190,độ_phân_giải_màn_hình,1256 x 2760 pixels
P002190,loại_cpu,8 nhân
P002190,camera_sau,50MP OIS (Chính) + 50MP (Chân dung Tele) + 50MP (Góc rộng)
P002190,camera_trước,"32MP, khẩu độ F/2.4"
P002190,công_nghệ_nfc,Có
P002190,bộ_nhớ_trong,512 GB
P002190,thẻ_sim,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM
P002190,tính_năng_màn_hình,"Tần số quét: 120Hz, Kính cường lực GG 7i Độ sáng tối đa: 1600 nits Màu sắc hiển thị: 1 tỷ màu"
P002191,chipset,Google Tensor G4
P002191,pin,"5,060 mAh"
P002191,dung_lượng_ram,16 GB
P002191,kích_thước_màn_hình,6.8 inches
P002191,công_nghệ_màn_hình,LTPO OLED
P002191,hệ_điều_hành,Android 14
P002191,camera_sau,"Góc rộng 50 MP,ƒ/1.68 Góc siêu rộng 48 MP, f/1.7 với Lấy nét Macro Ống kính tele 48 MP, f/2.8, 5x"
P002191,camera_trước,"42 MP, ƒ/2.2"
P002191,công_nghệ_nfc,Có
P002191,bộ_nhớ_trong,128 GB
P002191,thẻ_sim,2 SIM (nano‑SIM và eSIM)
P002191,tính_năng_màn_hình,"Tỷ lệ khung hình 20:9, 495 PPI, Kính bảo vệ Corning® Gorilla® Glass Victus® 2, 2,000 nits, Hỗ trợ HDR, 16 triệu màu, 1344 x 2992"
P002192,chipset,MediaTek Helio G85
P002192,pin,5000 mAh
P002192,dung_lượng_ram,4 GB
P002192,kích_thước_màn_hình,6.55 inches
P002192,công_nghệ_màn_hình,IPS LCD
P002192,hệ_điều_hành,Android 11
P002192,camera_sau,50MP + 2MP
P002192,camera_trước,8 MP
P002192,bộ_nhớ_trong,64 GB
P002192,tính_năng_màn_hình,Tốc độ làm mới 90 Hz
P002194,chipset,Qualcomm ® Snapdragon ® 8+ thế hệ 1
P002194,pin,6000 mAh
P002194,dung_lượng_ram,12 GB
P002194,kích_thước_màn_hình,6.78 inches
P002194,công_nghệ_màn_hình,AMOLED
P002194,hệ_điều_hành,Android 12
P002194,độ_phân_giải_màn_hình,1080 x 2448 pixels (FullHD+)
P002194,camera_sau,"Camera chính: 50 MP, f/1.9Camera góc siêu rộng: 13 MPCamera macro: 5 MP"
P002194,camera_trước,12 MP
P002194,công_nghệ_nfc,Có
P002194,bộ_nhớ_trong,256 GB
P002194,thẻ_sim,2 SIM (Nano-SIM)
P002194,tính_năng_màn_hình,"Corning ® Gorilla ® Glass Victus, 165Hz, Độ sáng tối đa: 1200 nits, Mật độ điểm ảnh: 395 ppi"
P002195,dung_lượng_ram,4 GB
P002195,bộ_nhớ_trong,64 GB
P002196,chipset,Snapdragon 8 Elite Gen 5
P002196,pin,5000 mAh
P002196,dung_lượng_ram,16 GB
P002196,kích_thước_màn_hình,6.9 inches
P002196,công_nghệ_màn_hình,Dynamic AMOLED 2X
P002196,hệ_điều_hành,Android 16
P002196,độ_phân_giải_màn_hình,3120 x 1440 pixels (Quad HD+)
P002196,loại_cpu,8 nhân
P002196,camera_sau,"Góc rộng 200 MP, f/1.4Góc siêu rộng 50 MP, f/1.9Tele 50 MP, f/2.9Tele 10 MP, f/2.4"
P002196,camera_trước,"12 MP, f/2.2"
P002196,công_nghệ_nfc,Có
P002196,bộ_nhớ_trong,1 TB
P002196,thẻ_sim,2 Nano SIM hoặc 2 eSIM hoặc 1 Nano SIM + 1 eSIM
P002196,tính_năng_màn_hình,Độ sáng tối đa 2600 nits
P002197,chipset,Chip Snapdragon 7 Gen 1 (4 nm)
P002197,pin,4500 mAh
P002197,dung_lượng_ram,8 GB
P002197,kích_thước_màn_hình,6.55 inches
P002197,công_nghệ_màn_hình,AMOLED
P002197,hệ_điều_hành,"Android 12, MIUI 14"
P002197,độ_phân_giải_màn_hình,1080 x 2400 pixels (FullHD+)
P002197,camera_sau,"Camera chính: 50 MP, f/1.8, PDAF Camera góc siêu rộng: 8 MP, f/2.2, 119˚ Camera macro: 2 MP, f/2.4"
P002197,camera_trước,"Camera góc siêu rộng: 32 MP, f/2.4Camera cảm chân dung: 8 MP"
P002197,công_nghệ_nfc,Có
P002197,bộ_nhớ_trong,256 GB
P002197,thẻ_sim,2 SIM (Nano-SIM)
P002197,tính_năng_màn_hình,"68 triệu màu, Dolby Vision, HDR10+, 120Hz, 500 nits, Corning Gorilla Glass 5"
P002198,dung_lượng_ram,6 GB
P002198,bộ_nhớ_trong,128 GB
P002199,chipset,MediaTek Dimensity 7100 Elite
P002199,pin,6.520 mAh
P002199,dung_lượng_ram,12 GB
P002199,kích_thước_màn_hình,6.66 inches
P002199,công_nghệ_màn_hình,AMOLED
P002199,hệ_điều_hành,MagicOS 10 (Android 16)
P002199,loại_cpu,8 nhân
P002199,camera_sau,108 MP + 5 MP
P002199,camera_trước,16 MP
P002199,công_nghệ_nfc,Có
P002199,bộ_nhớ_trong,256 GB
P002199,tính_năng_màn_hình,"Độ phân giải: 1.5K, 120 Hz, độ sáng tối đa 6500 nits"
P002200,chipset,Snapdragon 8+ Gen 1 (4 nm)
P002200,pin,5000 mAh
P002200,dung_lượng_ram,12 GB
P002200,kích_thước_màn_hình,6.74 inches
P002200,công_nghệ_màn_hình,AMOLED
P002200,hệ_điều_hành,Android 13
P002200,độ_phân_giải_màn_hình,1240 x 2772 pixels
P002200,loại_cpu,1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510
P002200,camera_sau,"Camera góc rộng: 50MP, f/1.8, 24mm, 1/1.56"", 1.0µm, PDAF, OIS Camera góc siêu rộng: 8 MP, f/2.2, 16mm, 120˚, 1/4.0"", 1.12µm Camera macro: 2MP, f/2.4"
P002200,camera_trước,"Camera góc rộng: 16MP, f/2.4, 26mm, 1/3.09"", 1.0µm"
P002200,công_nghệ_nfc,Có
P002200,bộ_nhớ_trong,256 GB
P002200,thẻ_sim,2 SIM (Nano-SIM)
P002200,tính_năng_màn_hình,"Tần số quét 120Hz 1B colors, HDR10+"
P002201,chipset,Qualcomm SM8250 Snapdragon 865 (7 nm+)
P002201,pin,Li-Ion 4500 mAh battery Fast charging 120W Fast wireless charging 50W Reverse wireless charging 10W
P002201,dung_lượng_ram,12 GB
P002201,kích_thước_màn_hình,6.66 inches
P002201,công_nghệ_màn_hình,"OLED capacitive touchscreen, 1B colors, Corning Gorilla Glass 5, HDR10+, 120Hz refresh rate, 800 nits"
P002201,hệ_điều_hành,Android 11
P002201,độ_phân_giải_màn_hình,1080 x 2340 pixels (FullHD+)
P002201,loại_cpu,Octa-core (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)
P002201,camera_sau,"48 MP, f/1.9, 25mm (wide), 1/1.32"", 1.2µm, PDAF, OIS 48 MP, f/4.1, 120mm (periscope telephoto), 1/2.0"", 0.8µm, PDAF, OIS, 5x optical zoom, 120x hybrid zoom 12 MP, f/2.0, 50mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, 2x optical zoom 20"
P002201,camera_trước,"20 MP, f/2.3, (wide), 1/3.4"", 0.8µm"
P002201,công_nghệ_nfc,Có
P002201,bộ_nhớ_trong,256 GB
P002201,thẻ_sim,2 SIM (Nano-SIM)
P002201,cảm_biến,"Cảm biến vân tay, cảm biến tiệm cận, gia tốc kế, la bàn, con quay hồi chuyển"
P002202,chipset,Snapdragon 480 Plus
P002202,pin,"5,200 mAh"
P002202,dung_lượng_ram,6 GB
P002202,kích_thước_màn_hình,6.6 inches
P002202,hệ_điều_hành,Android 13
P002202,độ_phân_giải_màn_hình,720 x 1612 (HD+)
P002202,camera_sau,13 MP
P002202,camera_trước,5 MP
P002202,công_nghệ_nfc,Không
P002202,bộ_nhớ_trong,128 GB
P002202,tính_năng_màn_hình,"Tần số quét 90Hz, gam màu 70% NTSC"
P002203,chipset,Qualcomm Snapdragon 8 Elite Gen 5 (3 nm)
P002203,pin,7000 mAh
P002203,dung_lượng_ram,12 GB
P002203,kích_thước_màn_hình,6.3 inches
P002203,công_nghệ_màn_hình,LTPO AMOLED
P002203,hệ_điều_hành,"Android 16, HyperOS 3.0"
P002203,loại_cpu,8 nhân (2x4.6 GHz & 6x3.62 GHz)
P002203,camera_sau,"Camera góc rộng: 50 MP, f/1.7Camera tele: 50 MP, f/2.0Camera góc siêu rộng: 50 MP, f/2.4"
P002203,camera_trước,"50 MP, f/2.2"
P002203,công_nghệ_nfc,Có
P002203,bộ_nhớ_trong,512 GB
P002203,thẻ_sim,2 Nano-SIM
P002203,tính_năng_màn_hình,"Độ phân giải màn hình: 1220 x 2656 pixelsTỷ lệ 19.5:9, mật độ điểm ảnh ~464 ppi68 tỷ màu, 120Hz, 2160Hz PWM, Dolby Vision, HDR Vivid, HDR10+, 3500 nits (peak)"
P002204,chipset,Google Tensor (5 nm)
P002204,pin,5003 mAh
P002204,dung_lượng_ram,12 GB
P002204,kích_thước_màn_hình,6.7 inches
P002204,hệ_điều_hành,Android 12
P002204,độ_phân_giải_màn_hình,1440 x 3120 pixels
P002204,loại_cpu,"2x2,80 GHz Cortex-X1 & 2x2,25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55"
P002204,camera_sau,"Camera góc rộng: 50MP, f/1.9, 25mm, Dual Pixel PDAF, Laser AF, OIS Camera tele: 48MP, f/3.5, 104mm, 1/2"", 0.8µm, PDAF, OIS, zoom quang 4x Camera siêu rộng: 12 MP, f/2.2, 17mm, 114˚, 1.25µm"
P002204,camera_trước,"Camera siêu rộng: 11.1 MP, f/2.2, 20mm, 1.22µm"
P002204,công_nghệ_nfc,Có
P002204,bộ_nhớ_trong,128 GB
P002204,thẻ_sim,Nano-SIM + eSIM
P002204,tính_năng_màn_hình,Kính cường lực Corning Gorilla Glass Victus Màn hình luôn bật
P002205,chipset,Unisoc SC9863A
P002205,pin,5000 mAh
P002205,dung_lượng_ram,4 GB
P002205,kích_thước_màn_hình,6.745 inches
P002205,công_nghệ_màn_hình,IPS LCD
P002205,hệ_điều_hành,Android 14 Go
P002205,độ_phân_giải_màn_hình,720 x 1600 pixel
P002205,loại_cpu,"Octa-Core, 8 nhân, 1.6 GHz"
P002205,camera_sau,"13.0 MP, ƒ/2.0"
P002205,camera_trước,"5.0 MP, ƒ/2.0"
P002205,bộ_nhớ_trong,128 GB
P002205,thẻ_sim,2 Nano-SIM
P002205,tính_năng_màn_hình,"Tần số 60 Hz, 16.7 triệu màu, 260 ppi"
P002206,chipset,Mediatek
P002206,pin,5000 mAh
P002206,dung_lượng_ram,4 GB
P002206,kích_thước_màn_hình,6.5 inches
P002206,công_nghệ_màn_hình,TFT LCD
P002206,hệ_điều_hành,Android 12
P002206,độ_phân_giải_màn_hình,720 x 1600 pixel
P002206,camera_sau,"Camera góc rộng: 50 MP, f/1.8, PDAF Camera macro: 2 MP, f/2.4 Camera độ sâu: 2 MP, f/2.4"
P002206,camera_trước,"Camera góc rộng: 5 MP, f/2.0"
P002206,công_nghệ_nfc,Có
P002206,bộ_nhớ_trong,128 GB
P002206,thẻ_sim,2 SIM (Nano-SIM)
P002207,chipset,Dimensity 9200 Plus
P002207,pin,5000 mAh
P002207,dung_lượng_ram,16 GB
P002207,kích_thước_màn_hình,6.6 inches
P002207,độ_phân_giải_màn_hình,720 x 1612 (HD+)
P002207,camera_sau,16MP
P002207,camera_trước,8MP
P002207,công_nghệ_nfc,Không
P002207,bộ_nhớ_trong,128 GB
P002207,tính_năng_màn_hình,Tần số quét 90Hz
P002208,chipset,Unisoc SC9863A(28 nm)
P002208,pin,5000mAh
P002208,dung_lượng_ram,3 GB
P002208,kích_thước_màn_hình,6.79 inches
P002208,công_nghệ_màn_hình,IPS LCD
P002208,hệ_điều_hành,Android 15
P002208,camera_sau,13 MP + ƒ/1.8
P002208,camera_trước,5 MP + ƒ/2.2
P002208,bộ_nhớ_trong,64 GB
P002208,tính_năng_màn_hình,"Tần số quét: 90HzĐộ phân giải: 1640 x 720Tỷ lệ khung hình: 20,5:9Tỷ lệ tương phản: 1500: 1PPI: 264 400 nit (điển hình)"
P002209,chipset,Snapdragon® 6s Gen 3
P002209,pin,7000mAh
P002209,dung_lượng_ram,8 GB
P002209,kích_thước_màn_hình,6.9 inches
P002209,công_nghệ_màn_hình,IPS LCD
P002209,hệ_điều_hành,Xiaomi HyperOS 2
P002209,độ_phân_giải_màn_hình,2340 x 1080-pixel
P002209,loại_cpu,"Kryo, up to 2.3GHz"
P002209,camera_sau,"50MP, Ống kính -5P, f/1.8"
P002209,camera_trước,8MP f/2.05
P002209,công_nghệ_nfc,Có
P002209,bộ_nhớ_trong,256 GB
P002209,thẻ_sim,2 SIM (Nano-SIM)
P002209,tính_năng_màn_hình,"Độ sáng 700 nits850 nits (HBM)Tỉ lệ tương phản 1400:1Cảm ứng 288HzĐạt chứng nhận TÜV Rheinland: Giảm ánh sáng xanh, Không nhấp nháy, Thân thiện nhịp sinh học"
P002210,pin,4000 mAh
P002210,dung_lượng_ram,2 GB
P002210,kích_thước_màn_hình,6.0 inches
P002210,công_nghệ_màn_hình,IPS LCD
P002210,hệ_điều_hành,Android 12 Go Edition.
P002210,độ_phân_giải_màn_hình,480 x 960 pixel
P002210,camera_sau,5 MP
P002210,camera_trước,5 MP
P002210,bộ_nhớ_trong,32 GB
P002211,chipset,MediaTek Helio G85 8 nhân
P002211,pin,5000 mAh
P002211,dung_lượng_ram,6 GB
P002211,kích_thước_màn_hình,6.74 inches
P002211,công_nghệ_màn_hình,IPS LCD
P002211,hệ_điều_hành,Android 13
P002211,độ_phân_giải_màn_hình,720 x 1600 pixel
P002211,loại_cpu,8 nhân Cortex A53 xung nhịp 2.0 Ghz
P002211,camera_sau,Chính 50 MP & Phụ 2 MP
P002211,camera_trước,8 MP
P002211,công_nghệ_nfc,Không
P002211,bộ_nhớ_trong,128 GB
P002211,thẻ_sim,2 SIM (Nano-SIM)
P002211,tính_năng_màn_hình,"Tần số quét 90Hz, Kính cường lực Corning Gorilla Glass, Độ sáng tối đa: 600 nits"
P002212,chipset,Unisoc T606
P002212,pin,5000mAh
P002212,dung_lượng_ram,8 GB
P002212,kích_thước_màn_hình,6.6 inches
P002212,hệ_điều_hành,Android 13
P002212,loại_cpu,Octa-core Processor
P002212,camera_sau,Camera góc rộng: 50 MP
P002212,camera_trước,8 MP
P002212,công_nghệ_nfc,Có
P002212,bộ_nhớ_trong,256 GB
P002212,tính_năng_màn_hình,Tần số quét 90Hz
P002213,chipset,Qualcomm Snapdragon 685
P002213,pin,6100mAh
P002213,dung_lượng_ram,4 GB
P002213,kích_thước_màn_hình,6.75 inches
P002213,công_nghệ_màn_hình,LCD
P002213,hệ_điều_hành,"ColorOS 15, nền tảng Android 15"
P002213,loại_cpu,"Qualcomm Snapdragon 685, tối đa 2.8GHz"
P002213,camera_sau,"13MP + QVGA, f/2.2 + f/3.0"
P002213,camera_trước,"5MP, f/2.2"
P002213,công_nghệ_nfc,Có
P002213,bộ_nhớ_trong,128 GB
P002213,thẻ_sim,2 Nano-SIM
P002213,tính_năng_màn_hình,"Kính cường lực Panda, Độ sáng: 1125 nits, 16.7 triệu màu"
P002214,chipset,Spreadtrum SC7731E
P002214,pin,3200mAh
P002214,dung_lượng_ram,1 GB
P002214,kích_thước_màn_hình,5.45 inches
P002214,công_nghệ_màn_hình,IPS LCD
P002214,hệ_điều_hành,Android 8.1 Oreo (Go Edition)
P002214,độ_phân_giải_màn_hình,720 x 1440 pixels
P002214,camera_sau,8MP
P002214,camera_trước,5MP
P002214,công_nghệ_nfc,Không
P002214,bộ_nhớ_trong,8 GB
P002214,thẻ_sim,Micro-SIM
P002214,tính_năng_màn_hình,"16 triệu màu, Cong 2.5D"
P002215,chipset,Kirin 710
P002215,pin,4300 mAh
P002215,dung_lượng_ram,6 GB
P002215,kích_thước_màn_hình,6.15 inches
P002215,công_nghệ_màn_hình,IPS LCD
P002215,hệ_điều_hành,Android v9.0 (Pie)
P002215,độ_phân_giải_màn_hình,1080 x 2312 pixels (FullHD+)
P002215,loại_cpu,"8 nhân (4 x Cortex-A73 2,2GHz + 4 x Cortex-A53 1,7GHz)"
P002215,camera_sau,24MP + 8MP + 2MP
P002215,camera_trước,32MP
P002215,công_nghệ_nfc,Có
P002215,bộ_nhớ_trong,128 GB
P002215,thẻ_sim,2 SIM (Nano-SIM)
P002215,cảm_biến,"Cảm biến trọng lực, Cảm biến ánh sáng môi trường, Cảm biến tiệm cận, Con quay hồi chuyển, La bàn, Cảm biến vân tay"
P002216,chipset,MediaTek 9000 (4 nm)
P002216,pin,Li-Po 5000 mAh
P002216,dung_lượng_ram,8 GB
P002216,kích_thước_màn_hình,6.66 inches
P002216,công_nghệ_màn_hình,OLED
P002216,hệ_điều_hành,"Android 12, MIUI 13"
P002216,độ_phân_giải_màn_hình,1440 x 3200 pixels (QHD+)
P002216,loại_cpu,"1x3,05 GHz Cortex-X2 & 3x2,85 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510"
P002216,camera_sau,"Camera góc rộng: 108 MP, 1/1.52, PDAF, OIS Camera góc cực rộng: 8 MP, 119˚ Camera Macro: 2 MP, f /2.4"
P002216,camera_trước,Camera góc rộng: 20 MP
P002216,công_nghệ_nfc,Có
P002216,bộ_nhớ_trong,128 GB
P002216,thẻ_sim,2 SIM (Nano-SIM)
P002216,tính_năng_màn_hình,"120Hz, Dolby Vision, HDR10+, 1200 nits, Kính cường lực Corning Gorilla Glass Victus"
P002217,chipset,Exynos 1480 4nm 2.4GHz
P002217,pin,5000 mAh
P002217,dung_lượng_ram,8 GB
P002217,kích_thước_màn_hình,6.6 inches
P002217,công_nghệ_màn_hình,Super AMOLED
P002217,hệ_điều_hành,Android 14
P002217,độ_phân_giải_màn_hình,1080 x 2340 pixels (FullHD+)
P002217,loại_cpu,4 nhân 2.7 GHz & 4 nhân 2.0 GHz
P002217,camera_sau,Camera chính: 50 MP OIS+HDR Camera góc rộng: 12MP Camera macro: 5MP
P002217,camera_trước,32 MP
P002217,công_nghệ_nfc,Có
P002217,bộ_nhớ_trong,128 GB
P002217,thẻ_sim,2 SIM (Nano-SIM)
P002217,tính_năng_màn_hình,"Tần số quét 120Hz, 1000nits96% DCI-P3, 1000 nits, Gorilla Glass 7+"
P002218,chipset,Snapdragon 685
P002218,pin,5000 mAh
P002218,dung_lượng_ram,12 GB
P002218,kích_thước_màn_hình,6.67 inches
P002218,công_nghệ_màn_hình,AMOLED
P002218,độ_phân_giải_màn_hình,1080 x 2388 pixels
P002218,camera_sau,Chính 108MP & Phụ 8+2MP
P002218,camera_trước,16MP
P002218,công_nghệ_nfc,Không
P002218,bộ_nhớ_trong,256 GB
P002218,tính_năng_màn_hình,Tần số quét 120Hz
P002219,chipset,Dimensity 9500 5G
P002219,pin,7500mAh
P002219,dung_lượng_ram,16 GB
P002219,kích_thước_màn_hình,6.78 inches
P002219,công_nghệ_màn_hình,AMOLED
P002219,hệ_điều_hành,"ColorOS 16, nền tảng Android 16"
P002219,loại_cpu,8 nhân
P002219,camera_sau,50MP OIS (Chính) + 200MP OIS (Tele) + 50MP (Góc rộng) + 2MP (Mono)
P002219,camera_trước,50MP; f/2.0; FOV 90°; Ống kính 5P; Hỗ trợ lấy nét AF
P002219,công_nghệ_nfc,Có
P002219,bộ_nhớ_trong,512 GB
P002219,thẻ_sim,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM
P002219,tính_năng_màn_hình,"Độ phân giải: 1272 x 2772 (1.5K+), 120Hz refresh rate, 240Hz touch sampling, 1.07 tỷ màu (10-bit), 100% DCI-P3, 800 nits, HBM 1800 nits, Gorilla Glass Victus 2"
P002220,dung_lượng_ram,12 GB
P002220,công_nghệ_nfc,Có
P002220,bộ_nhớ_trong,128 GB
P002221,chipset,Dimensity 9200+
P002221,pin,5000 mAh
P002221,dung_lượng_ram,8 GB
P002221,kích_thước_màn_hình,6.78 inches
P002221,công_nghệ_màn_hình,OLED
P002221,hệ_điều_hành,Android 14
P002221,camera_sau,"50MP với OISỐng kính góc cực rộng 8MP Máy ảnh tele 50MP hỗ trợ OIS với tiêu cự 85mm, hỗ trợ zoom kỹ thuật số 50x."
P002221,camera_trước,50MP
P002221,công_nghệ_nfc,Có
P002221,bộ_nhớ_trong,256 GB
P002221,tính_năng_màn_hình,"Độ phân giải 1.5K, tốc độ làm mới 120Hz, 4500 nits"
P002222,chipset,Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
P002222,pin,4200 mAh
P002222,dung_lượng_ram,8 GB
P002222,kích_thước_màn_hình,6.9 inches
P002222,công_nghệ_màn_hình,AMOLED
P002222,hệ_điều_hành,Android 12
P002222,độ_phân_giải_màn_hình,2460x1080 pixels
P002222,loại_cpu,"1x3,2 GHz Kryo 585 & 3x2,42 GHz Kryo 585 & 4x1,80 GHz Kryo 585"
P002222,camera_sau,"Camera chính góc rộng: 64 MP, f/1.8 Cảm biến độ sâu: 2 MP, f/2.4 Camera macro: 5 MP, f/2.4 Camera góc siêu rộng: 8 MP, f/2.2, 120˚"
P002222,camera_trước,"Camera góc rộng: 16 MP, f/2.5, dưới màn hình"
P002222,công_nghệ_nfc,Có
P002222,bộ_nhớ_trong,128 GB
P002222,thẻ_sim,2 SIM (Nano-SIM)
P002222,tính_năng_màn_hình,"AMOLED, 1 tỉ màu, 120Hz"
P002223,chipset,Chip A19 Pro
P002223,kích_thước_màn_hình,6.3 inches
P002223,công_nghệ_màn_hình,Super Retina XDR
P002223,hệ_điều_hành,iOS 26
P002223,độ_phân_giải_màn_hình,2622 x 1206 pixels
P002223,loại_cpu,CPU 6 lõi với 2 lõi hiệu năng và 4 lõi tiết kiệm điện
P002223,camera_sau,Chính: 48MP khẩu độ ƒ/1.6 OIS hỗ trợ chụp 24MP hoặc 48MPGóc Siêu Rộng: 48MP khẩu độ ƒ/2.2 góc nhìn 120°Telephoto: 48MP khẩu độ ƒ/2.8 OIS zoom quang học lên đến 8x
P002223,camera_trước,Camera 18MP Center Stage Khẩu độ ƒ/1.9
P002223,công_nghệ_nfc,Có
P002223,bộ_nhớ_trong,1 TB
P002223,thẻ_sim,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim
P002223,tính_năng_màn_hình,"Màn hình Luôn Bật, ProMotion 120Hz, HDR, True Tone, Dải màu rộng (P3), Haptic Touch, Tỷ lệ tương phản 2.000.000:1, Độ sáng 1000 nit (tiêu chuẩn), 1600 nit (HDR), 3000 nit (ngoài trời) / tối thiểu 1 nit, Lớp phủ kháng dầu, Chống phản chiếu, Hỗ trợ đa ngôn"
P002224,chipset,Google Tensor G2 (5 nm)
P002224,pin,5000 mAh
P002224,dung_lượng_ram,8 GB
P002224,kích_thước_màn_hình,6.7 inches
P002224,hệ_điều_hành,Android 13
P002224,độ_phân_giải_màn_hình,1440 x 3120 pixels
P002224,loại_cpu,"(2x2,85 GHz Cortex-X1 & 2x2,35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55"
P002224,camera_sau,"Camera rộng: 50MP, f/1.9, 25mm, 1.2µm, PDAF đa hướng, Laser AF, OIS Camera siêu rộng; 12MP, f/2.2, 1.25µm, AF Camera tele: 48MP, f/3.5, 0,7µm, đa -directional PDAF, OIS, zoom quang 5x"
P002224,camera_trước,"Camera siêu rộng: 10,8MP, f/2.2, 21mm, 1,22µm"
P002224,công_nghệ_nfc,Có
P002224,bộ_nhớ_trong,128 GB
P002224,thẻ_sim,2 SIM (nano‑SIM và eSIM)
P002224,tính_năng_màn_hình,"LTPO AMOLED, 120Hz, HDR10 +, 1000 nits (HBM), 1500 nits (đỉnh)"
P002225,chipset,Snapdragon 8+ Gen 1
P002225,pin,4.800 mAh
P002225,dung_lượng_ram,8 GB
P002225,kích_thước_màn_hình,6.7 inches
P002225,công_nghệ_màn_hình,AMOLED
P002225,camera_sau,Camera chính: 50MP Camera góc siêu rộng: 8MP camera macro: 2MP
P002225,camera_trước,32 MP
P002225,công_nghệ_nfc,Có
P002226,pin,5000 mAh
P002226,dung_lượng_ram,4 GB
P002226,kích_thước_màn_hình,6.75 inches
P002226,công_nghệ_màn_hình,IPS LCD
P002226,hệ_điều_hành,Android 15
P002226,độ_phân_giải_màn_hình,720 x 1600 pixel
P002226,loại_cpu,T7200
P002226,camera_sau,13MP AF + 0.08MP + 0.08MP
P002226,camera_trước,"8MP, FF"
P002226,công_nghệ_nfc,Không
P002226,bộ_nhớ_trong,128 GB
P002226,thẻ_sim,2 Nano-SIM
P002226,tính_năng_màn_hình,Tần số quét 90Hz
P002227,chipset,Qualcomm SM6225 Snapdragon 680 4G (6 nm)
P002227,pin,Li-Po 4000 mAh không thể tháo rời
P002227,dung_lượng_ram,8 GB
P002227,kích_thước_màn_hình,6.78 inches
P002227,công_nghệ_màn_hình,IPS LCD
P002227,hệ_điều_hành,"Android 11, EMUI 12, không có dịch vụ Google Play"
P002227,độ_phân_giải_màn_hình,1080 x 2388 pixels
P002227,loại_cpu,Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver)
